# created from stats.mat file and x.mat file
# link to original paper: https://doi.org/10.1007/s00348-023-03577-z
2,1
x-coordinate,y-coordinate,mean u-velocity
metre,metre,metre/sec
x,y,U_mean
-0.07113929073472,-0.00264803606952835,-0.0148905980994969
-0.07113929073472,-0.00347384651129308,-0.0139864952487423
-0.07113929073472,-0.00429965695305782,-0.0141306353642631
-0.07113929073472,-0.00512546739482255,-0.0147027836780324
-0.07113929073472,-0.00595127783658728,-0.0158627016955469
-0.07113929073472,-0.00677708827835203,-0.016273210359605
-0.07113929073472,-0.00760289872011676,-0.0167431339668344
-0.07113929073472,-0.00842870916188149,-0.0169567057946712
-0.07113929073472,-0.00925451960364623,-0.0173879932923421
-0.07113929073472,-0.010080330045411,-0.0191200298118129
-0.07113929073472,-0.0109061404871757,-0.0219920402459474
-0.07113929073472,-0.0117319509289404,-0.0261517421278182
-0.07113929073472,-0.0125577613707052,-0.0310115744363705
-0.07113929073472,-0.0133835718124699,-0.0356414384199739
-0.07113929073472,-0.0142093822542346,-0.0397387143655674
-0.07113929073472,-0.0150351926959994,-0.0444726811999255
-0.07113929073472,-0.0158610031377641,-0.0498990273896032
-0.07113929073472,-0.0166868135795288,-0.0560533780510528
-0.07113929073472,-0.0175126240212936,-0.0645722526551146
-0.07113929073472,-0.0183384344630583,-0.0721864877957891
-0.07113929073472,-0.019164244904823,-0.0805963107881498
-0.07113929073472,-0.0199900553465878,-0.0893184721445873
-0.07113929073472,-0.0208158657883525,-0.0974811552077511
-0.07113929073472,-0.0216416762301172,-0.104025623253214
-0.07113929073472,-0.022467486671882,-0.110911734674865
-0.07113929073472,-0.0232932971136467,-0.122926700204956
-0.07113929073472,-0.0241191075554114,-0.137286394633874
-0.07113929073472,-0.0249449179971762,-0.154134033910937
-0.07113929073472,-0.0257707284389409,-0.170933228991988
-0.07113929073472,-0.0265965388807057,-0.188432226569778
-0.07113929073472,-0.0274223493224704,-0.204981568846655
-0.07113929073472,-0.0282481597642351,-0.223898207564748
-0.07113929073472,-0.0290739702059999,-0.247099727967207
-0.07113929073472,-0.0298997806477646,-0.273120313024036
-0.07113929073472,-0.0307255910895293,-0.29721180547792
-0.07113929073472,-0.0315514015312941,-0.322114596608906
-0.07113929073472,-0.0323772119730588,-0.346815502142724
-0.07113929073472,-0.0332030224148235,-0.371891529718651
-0.07113929073472,-0.0340288328565883,-0.398561594931992
-0.07113929073472,-0.034854643298353,-0.423939347866592
-0.07113929073472,-0.0356804537401177,-0.444955394074902
-0.07113929073472,-0.0365062641818825,-0.458084874231414
-0.07113929073472,-0.0373320746236472,-0.469093989193218
-0.07113929073472,-0.0381578850654119,-0.477503394820198
-0.07113929073472,-0.0389836955071767,-0.484789163406
-0.07113929073472,-0.0398095059489414,-0.490563264393516
-0.07113929073472,-0.0406353163907061,-0.495610762064468
-0.07113929073472,-0.0414611268324709,-0.499572155766723
-0.07113929073472,-0.0422869372742356,-0.502128846655487
-0.07113929073472,-0.0431127477160003,-0.503397369107509
-0.07113929073472,-0.0439385581577651,-0.504617447363518
